sl_pct,tp_pct,trailing_sl_trigger_pct,trailing_sl_pct,win_rate,sharpe_ratio,max_drawdown,total_trades,avg_profit
0.02,0.04,0.007,0.003,0.6715402924175451,-4.337026177432697,-99.89039023248911,5882,-0.0009821205216493114
0.02,0.04,0.007,0.0035,0.6650136798905609,-4.3573729348603125,-99.88734325604818,5848,-0.0010316724577039906
0.02,0.04,0.007,0.004,0.65144727773949,-4.642533690145859,-99.92009115105093,5804,-0.0012158889363187617
0.02,0.04,0.007,0.0045000000000000005,0.6338883107873743,-4.912458869026905,-99.9510676649124,5766,-0.0014653677434478222
0.02,0.04,0.008,0.0005,0.6467087466185752,-4.1417552441808345,-99.90435795960414,5545,-0.0009676170623015171
0.02,0.04,0.008,0.001,0.6467087466185752,-4.131147886344929,-99.90357051294428,5545,-0.0009600717182660038
0.02,0.04,0.008,0.0015,0.6464646464646465,-4.1280790022638785,-99.90341566570898,5544,-0.000959649836663922
0.02,0.04,0.008,0.002,0.6453068592057761,-4.197324344087521,-99.91021600934374,5540,-0.0009763728298860641
0.02,0.04,0.008,0.0025,0.6434248554913294,-4.413419123183196,-99.92906627367178,5536,-0.0010438544583797667
0.02,0.04,0.008,0.003,0.6400289278611463,-4.655510465679081,-99.94865353036302,5531,-0.0011621044470528819
0.02,0.04,0.008,0.0035,0.634199527530438,-4.750294881701789,-99.95328085993441,5503,-0.0012539584678416553
0.02,0.04,0.008,0.004,0.6226207906295754,-5.0805367320743535,-99.97220546988886,5464,-0.0015013816925343682
0.02,0.04,0.008,0.0045000000000000005,0.6120309050772627,-5.30096122646825,-99.98279735666664,5436,-0.0017524614424710247
0.02,0.04,0.009000000000000001,0.0005,0.6169847328244275,-3.8558727028465127,-99.89296202762765,5240,-0.0009520249033490077
0.02,0.04,0.009000000000000001,0.001,0.6167207482343959,-3.8601929600903415,-99.89567117661402,5239,-0.0009536864632197479
0.02,0.04,0.009000000000000001,0.0015,0.6162657502863689,-3.85118496313941,-99.89576673958442,5238,-0.0009622978598034667
0.02,0.04,0.009000000000000001,0.002,0.6147086914995225,-3.969087068492564,-99.90715516242074,5235,-0.0010105707087921544
0.02,0.04,0.009000000000000001,0.0025,0.6121941896024465,-4.114558180476004,-99.92222302602197,5232,-0.001081861956795818
0.02,0.04,0.009000000000000001,0.003,0.6088454910970706,-4.286346353245781,-99.9404717098237,5223,-0.0011567806792997322
0.02,0.04,0.009000000000000001,0.0035,0.6045751633986928,-4.289902918415859,-99.94023335148063,5202,-0.0012570122118082184
0.02,0.04,0.009000000000000001,0.004,0.5954817532342151,-4.458243324422837,-99.95694878207095,5179,-0.0014949565581050728
0.02,0.04,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.614775498288433,-99.96918814259536,5158,-0.0017628321884549838
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.06,0.002,0.0005,0.8346089086177866,5.396273720414635,-80.98532479792732,13066,5.564438914406729e-06
0.02,0.06,0.002,0.001,0.7821457165732586,4.5328605095646965,-83.16844193143629,12490,-8.817168831287388e-05
0.02,0.06,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.06,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.06,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.06,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.06,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.06,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.06,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.06,0.003,0.0005,0.846129541864139,-1.1245451939403766,-94.4788572154028,9495,-0.0005093054620112186
0.02,0.06,0.003,0.001,0.8228263169028982,-1.3721649911640972,-94.81977167996881,9454,-0.0005293619118726397
0.02,0.06,0.003,0.0015,0.787584143605086,-1.6773872879911218,-95.80948286421915,9359,-0.0005643923132234799
0.02,0.06,0.003,0.002,0.7425214837376265,-2.358716194523828,-97.30183747564442,9193,-0.0006554221902446246
0.02,0.06,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.06,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.06,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.06,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.06,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.06,0.004,0.0005,0.8016539440203563,-3.0881854802473656,-98.99700231985202,7860,-0.0006781265969894638
0.02,0.06,0.004,0.001,0.7991344195519349,-3.0982490300579335,-99.02306921817858,7856,-0.0006818215062929946
0.02,0.06,0.004,0.0015,0.787944437364598,-3.0792953058301498,-99.05061823045732,7847,-0.0006792752068816382
0.02,0.06,0.004,0.002,0.7643140771102857,-3.2426926817504933,-99.20401491477236,7807,-0.0007083140002217327
0.02,0.06,0.004,0.0025,0.7343568571797188,-3.182639460434446,-99.20141192881222,7751,-0.0007307311521557058
0.02,0.06,0.004,0.003,0.6999479302265035,-3.326055814192833,-99.40569486903958,7682,-0.0007876338244353191
0.02,0.06,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.06,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.06,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.06,0.005,0.0005,0.7571408066599684,-3.4469178806903598,-99.60940822718563,6967,-0.0007394016009773136
0.02,0.06,0.005,0.001,0.756062562778017,-3.4692291098975656,-99.64165513675975,6969,-0.0007444857709623533
0.02,0.06,0.005,0.0015,0.7531927105754054,-3.4509575555578538,-99.6480653527465,6969,-0.0007375590989512893
0.02,0.06,0.005,0.002,0.7444572415778865,-3.624514892473904,-99.70206683900784,6946,-0.0007778160286357406
0.02,0.06,0.005,0.0025,0.7304523775112011,-3.6757679571429756,-99.70475092422046,6919,-0.000794391402823549
0.02,0.06,0.005,0.003,0.7101407224720732,-3.8849373089286336,-99.77940913628298,6893,-0.0008603260075287665
0.02,0.06,0.005,0.0035,0.6802342606149341,-4.004968665786257,-99.82057562371529,6830,-0.0009503406847921152
0.02,0.06,0.005,0.004,0.6440225452388015,-4.47272175746659,-99.90162898428079,6742,-0.0011786888434469737
0.02,0.06,0.005,0.0045000000000000005,0.6062199519230769,-4.994679247322655,-99.94683101307682,6656,-0.0014270802788255259
0.02,0.06,0.006,0.0005,0.7187842707190976,-3.6614333289135588,-99.72269261665208,6383,-0.0007664159294283201
0.02,0.06,0.006,0.001,0.7183385579937304,-3.6509163406811154,-99.71819601427303,6380,-0.0007587424266745461
0.02,0.06,0.006,0.0015,0.7176433719837042,-3.5906817839710246,-99.69589052296244,6382,-0.00076001199864307
0.02,0.06,0.006,0.002,0.7138827953619555,-3.6326828962434,-99.71501043114172,6382,-0.000770058931192177
0.02,0.06,0.006,0.0025,0.7075353218210361,-3.730440116045944,-99.73310324579447,6370,-0.0007858282280668329
0.02,0.06,0.006,0.003,0.6992918961447679,-3.9055473727359926,-99.78366558553711,6355,-0.0008488850321602987
0.02,0.06,0.006,0.0035,0.6819261840646286,-4.090880068660897,-99.82483314330781,6313,-0.0009584672207436781
0.02,0.06,0.006,0.004,0.6557744674034919,-4.424190245749654,-99.88431565501352,6243,-0.0011606316613008072
0.02,0.06,0.006,0.0045000000000000005,0.6274414850686038,-4.681881265222717,-99.92302889050814,6195,-0.0013696136032171084
0.02,0.06,0.007,0.0005,0.6820104924691149,-3.9332180169864324,-99.83901303309788,5909,-0.0008485942066050631
0.02,0.06,0.007,0.001,0.6820104924691149,-3.912696517750987,-99.83557429624918,5909,-0.0008364896615184678
0.02,0.06,0.007,0.0015,0.6813410091432441,-3.931833349514313,-99.83728183573778,5906,-0.0008444247968819032
0.02,0.06,0.007,0.002,0.6796544130103337,-3.944053703222227,-99.83756668241477,5903,-0.0008449872126325975
0.02,0.06,0.007,0.0025,0.676789955887343,-4.092967275586449,-99.85682095509978,5894,-0.0008858554314559781
0.02,0.06,0.007,0.003,0.6715402924175451,-4.329057226568574,-99.88910198687906,5882,-0.0009801117624551317
0.02,0.06,0.007,0.0035,0.6650136798905609,-4.349436975863794,-99.88601919926803,5848,-0.0010296520196772815
0.02,0.06,0.007,0.004,0.65144727773949,-4.634603233103821,-99.91915198088205,5804,-0.0012138531813945422
0.02,0.06,0.007,0.0045000000000000005,0.6338883107873743,-4.904590422002359,-99.95049256227968,5766,-0.0014633185721713465
0.02,0.06,0.008,0.0005,0.6467087466185752,-4.134171035189668,-99.90323387694731,5545,-0.0009654862198163657
0.02,0.06,0.008,0.001,0.6467087466185752,-4.12356644269138,-99.90243717541239,5545,-0.0009579408757808511
0.02,0.06,0.008,0.0015,0.6464646464646465,-4.1204992416720385,-99.90228050825469,5544,-0.0009575186098276734
0.02,0.06,0.008,0.002,0.6453068592057761,-4.1898903466116,-99.90916077645305,5540,-0.0009742400642578753
0.02,0.06,0.008,0.0025,0.6434248554913294,-4.405972703374775,-99.92823258828385,5536,-0.0010417201517359518
0.02,0.06,0.008,0.003,0.6400289278611463,-4.648063055899877,-99.94805005436261,5531,-0.001159968211005123
0.02,0.06,0.008,0.0035,0.634199527530438,-4.742801083775576,-99.95273176902343,5503,-0.0012518113623391695
0.02,0.06,0.008,0.004,0.6226207906295754,-5.073069983805512,-99.97187880026614,5464,-0.001499219261791293
0.02,0.06,0.008,0.0045000000000000005,0.6120309050772627,-5.293513921497837,-99.98259517368369,5436,-0.001750287873379753
0.02,0.06,0.009000000000000001,0.0005,0.6169847328244275,-3.8485539461106013,-99.89170400837304,5240,-0.0009497700328184421
0.02,0.06,0.009000000000000001,0.001,0.6167207482343959,-3.8528737339875656,-99.89444499803719,5239,-0.0009514311622882365
0.02,0.06,0.009000000000000001,0.0015,0.6162657502863689,-3.8439618479881634,-99.89454168416097,5238,-0.0009600421283066799
0.02,0.06,0.009000000000000001,0.002,0.6147086914995225,-3.9620077849031032,-99.90606395533997,5235,-0.0010083136846125633
0.02,0.06,0.009000000000000001,0.0025,0.6121941896024465,-4.107472445544104,-99.92130891181878,5232,-0.001079603638450984
0.02,0.06,0.009000000000000001,0.003,0.6088454910970706,-4.279282263477724,-99.93977207273628,5223,-0.0011545184695390277
0.02,0.06,0.009000000000000001,0.0035,0.6045751633986928,-4.2829117014177305,-99.93953091296322,5202,-0.001254740869712839
0.02,0.06,0.009000000000000001,0.004,0.5954817532342151,-4.451320389641358,-99.95644280031618,5179,-0.001492675128952692
0.02,0.06,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.08,0.002,0.0005,0.8346089086177866,5.396273720414635,-80.98532479792732,13066,5.564438914406729e-06
0.02,0.08,0.002,0.001,0.7821457165732586,4.5328605095646965,-83.16844193143629,12490,-8.817168831287388e-05
0.02,0.08,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.08,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.08,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.08,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.08,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.08,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.08,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.08,0.003,0.0005,0.846129541864139,-1.1245451939403766,-94.4788572154028,9495,-0.0005093054620112186
0.02,0.08,0.003,0.001,0.8228263169028982,-1.3721649911640972,-94.81977167996881,9454,-0.0005293619118726397
0.02,0.08,0.003,0.0015,0.787584143605086,-1.6773872879911218,-95.80948286421915,9359,-0.0005643923132234799
0.02,0.08,0.003,0.002,0.7425214837376265,-2.358716194523828,-97.30183747564442,9193,-0.0006554221902446246
0.02,0.08,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.08,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.08,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.08,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.08,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.08,0.004,0.0005,0.8016539440203563,-3.0881854802473656,-98.99700231985202,7860,-0.0006781265969894638
0.02,0.08,0.004,0.001,0.7991344195519349,-3.0982490300579335,-99.02306921817858,7856,-0.0006818215062929946
0.02,0.08,0.004,0.0015,0.787944437364598,-3.0792953058301498,-99.05061823045732,7847,-0.0006792752068816382
0.02,0.08,0.004,0.002,0.7643140771102857,-3.2426926817504933,-99.20401491477236,7807,-0.0007083140002217327
0.02,0.08,0.004,0.0025,0.7343568571797188,-3.182639460434446,-99.20141192881222,7751,-0.0007307311521557058
0.02,0.08,0.004,0.003,0.6999479302265035,-3.326055814192833,-99.40569486903958,7682,-0.0007876338244353191
0.02,0.08,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.08,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.08,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.08,0.005,0.0005,0.7571408066599684,-3.4469178806903598,-99.60940822718563,6967,-0.0007394016009773136
0.02,0.08,0.005,0.001,0.756062562778017,-3.4692291098975656,-99.64165513675975,6969,-0.0007444857709623533
0.02,0.08,0.005,0.0015,0.7531927105754054,-3.4509575555578538,-99.6480653527465,6969,-0.0007375590989512893
0.02,0.08,0.005,0.002,0.7444572415778865,-3.624514892473904,-99.70206683900784,6946,-0.0007778160286357406
0.02,0.08,0.005,0.0025,0.7304523775112011,-3.6757679571429756,-99.70475092422046,6919,-0.000794391402823549
0.02,0.08,0.005,0.003,0.7101407224720732,-3.8849373089286336,-99.77940913628298,6893,-0.0008603260075287665
0.02,0.08,0.005,0.0035,0.6802342606149341,-4.004968665786257,-99.82057562371529,6830,-0.0009503406847921152
0.02,0.08,0.005,0.004,0.6440225452388015,-4.47272175746659,-99.90162898428079,6742,-0.0011786888434469737
0.02,0.08,0.005,0.0045000000000000005,0.6062199519230769,-4.994679247322655,-99.94683101307682,6656,-0.0014270802788255259
0.02,0.08,0.006,0.0005,0.7187842707190976,-3.6614333289135588,-99.72269261665208,6383,-0.0007664159294283201
0.02,0.08,0.006,0.001,0.7183385579937304,-3.6509163406811154,-99.71819601427303,6380,-0.0007587424266745461
0.02,0.08,0.006,0.0015,0.7176433719837042,-3.5906817839710246,-99.69589052296244,6382,-0.00076001199864307
0.02,0.08,0.006,0.002,0.7138827953619555,-3.6326828962434,-99.71501043114172,6382,-0.000770058931192177
0.02,0.08,0.006,0.0025,0.7075353218210361,-3.730440116045944,-99.73310324579447,6370,-0.0007858282280668329
0.02,0.08,0.006,0.003,0.6992918961447679,-3.9055473727359926,-99.78366558553711,6355,-0.0008488850321602987
0.02,0.08,0.006,0.0035,0.6819261840646286,-4.090880068660897,-99.82483314330781,6313,-0.0009584672207436781
0.02,0.08,0.006,0.004,0.6557744674034919,-4.424190245749654,-99.88431565501352,6243,-0.0011606316613008072
0.02,0.08,0.006,0.0045000000000000005,0.6274414850686038,-4.681881265222717,-99.92302889050814,6195,-0.0013696136032171084
0.02,0.08,0.007,0.0005,0.6820104924691149,-3.9332180169864324,-99.83901303309788,5909,-0.0008485942066050631
0.02,0.08,0.007,0.001,0.6820104924691149,-3.912696517750987,-99.83557429624918,5909,-0.0008364896615184678
0.02,0.08,0.007,0.0015,0.6813410091432441,-3.931833349514313,-99.83728183573778,5906,-0.0008444247968819032
0.02,0.08,0.007,0.002,0.6796544130103337,-3.944053703222227,-99.83756668241477,5903,-0.0008449872126325975
0.02,0.08,0.007,0.0025,0.676789955887343,-4.092967275586449,-99.85682095509978,5894,-0.0008858554314559781
0.02,0.08,0.007,0.003,0.6715402924175451,-4.329057226568574,-99.88910198687906,5882,-0.0009801117624551317
0.02,0.08,0.007,0.0035,0.6650136798905609,-4.349436975863794,-99.88601919926803,5848,-0.0010296520196772815
0.02,0.08,0.007,0.004,0.65144727773949,-4.634603233103821,-99.91915198088205,5804,-0.0012138531813945422
0.02,0.08,0.007,0.0045000000000000005,0.6338883107873743,-4.904590422002359,-99.95049256227968,5766,-0.0014633185721713465
0.02,0.08,0.008,0.0005,0.6467087466185752,-4.134171035189668,-99.90323387694731,5545,-0.0009654862198163657
0.02,0.08,0.008,0.001,0.6467087466185752,-4.12356644269138,-99.90243717541239,5545,-0.0009579408757808511
0.02,0.08,0.008,0.0015,0.6464646464646465,-4.1204992416720385,-99.90228050825469,5544,-0.0009575186098276734
0.02,0.08,0.008,0.002,0.6453068592057761,-4.1898903466116,-99.90916077645305,5540,-0.0009742400642578753
0.02,0.08,0.008,0.0025,0.6434248554913294,-4.405972703374775,-99.92823258828385,5536,-0.0010417201517359518
0.02,0.08,0.008,0.003,0.6400289278611463,-4.648063055899877,-99.94805005436261,5531,-0.001159968211005123
0.02,0.08,0.008,0.0035,0.634199527530438,-4.742801083775576,-99.95273176902343,5503,-0.0012518113623391695
0.02,0.08,0.008,0.004,0.6226207906295754,-5.073069983805512,-99.97187880026614,5464,-0.001499219261791293
0.02,0.08,0.008,0.0045000000000000005,0.6120309050772627,-5.293513921497837,-99.98259517368369,5436,-0.001750287873379753
0.02,0.08,0.009000000000000001,0.0005,0.6169847328244275,-3.8485539461106013,-99.89170400837304,5240,-0.0009497700328184421
0.02,0.08,0.009000000000000001,0.001,0.6167207482343959,-3.8528737339875656,-99.89444499803719,5239,-0.0009514311622882365
0.02,0.08,0.009000000000000001,0.0015,0.6162657502863689,-3.8439618479881634,-99.89454168416097,5238,-0.0009600421283066799
0.02,0.08,0.009000000000000001,0.002,0.6147086914995225,-3.9620077849031032,-99.90606395533997,5235,-0.0010083136846125633
0.02,0.08,0.009000000000000001,0.0025,0.6121941896024465,-4.107472445544104,-99.92130891181878,5232,-0.001079603638450984
0.02,0.08,0.009000000000000001,0.003,0.6088454910970706,-4.279282263477724,-99.93977207273628,5223,-0.0011545184695390277
0.02,0.08,0.009000000000000001,0.0035,0.6045751633986928,-4.2829117014177305,-99.93953091296322,5202,-0.001254740869712839
0.02,0.08,0.009000000000000001,0.004,0.5954817532342151,-4.451320389641358,-99.95644280031618,5179,-0.001492675128952692
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
0.02,0.08,0.009000000000000001,0.0045000000000000005,0.5866614967041489,-4.608120050761925,-99.96882601026955,5158,-0.0017605414708163308
